timestamps,pos_com_hist,pos_clear_hist,angmom_wb_hist,heading_vec_hist
2.5050113201141357,[ 1.18837155 -0.57061208  0.64288349],[ 1.22613747 -0.60946071 -0.01031405],[0.67642706 2.63480662 0.36351389],[-0.51771037  0.54265641  0.        ]
2.510007619857788,[ 1.19039466 -0.57042527  0.64235798],[ 1.23001552 -0.61299748 -0.01017722],[0.39759531 2.33969726 0.32280281],[-0.51680429  0.54351938  0.        ]
2.5150086879730225,[ 1.19206255 -0.57043782  0.64188717],[ 1.23413583 -0.61600501 -0.01030829],[-0.04910018  2.54946391  0.25992765],[-0.51624107  0.54405437  0.        ]
2.520010232925415,[ 1.19406318 -0.57062799  0.64143981],[ 1.23872226 -0.61893572 -0.01073506],[-0.00940005  2.69851512  0.34251142],[-0.51616474  0.54412679  0.        ]
2.525015115737915,[ 1.19607396 -0.57051344  0.64112707],[ 1.24285898 -0.62100294 -0.01110704],[0.00996128 2.33100512 0.30973071],[-0.51647399  0.54383326  0.        ]
2.5300090312957764,[ 1.19810306 -0.57011617  0.64096271],[ 1.2469595  -0.62268476 -0.0113553 ],[0.08991915 2.16526975 0.35349376],[-0.51720888  0.5431344   0.        ]
2.53501558303833,[ 1.19991924 -0.56983827  0.64087379],[ 1.25096172 -0.62421627 -0.0113305 ],[-0.0610159   2.24736422  0.31020617],[-0.51804594  0.54233606  0.        ]
2.540008783340454,[ 1.20193533 -0.56941829  0.64115136],[ 1.25472196 -0.62571572 -0.01102777],[0.24455267 1.92290095 0.34265476],[-0.51884609  0.54157061  0.        ]
2.545016288757324,[ 1.20373394 -0.56897258  0.64199824],[ 1.25807029 -0.62702999 -0.01060046],[0.11078687 1.96297108 0.26536743],[-0.51957703  0.5408694   0.        ]
2.5500149726867676,[ 1.20517301 -0.5686084   0.64300193],[ 1.26093383 -0.62828402 -0.01006024],[0.13649545 1.99435096 0.17700988],[-0.5199911   0.54047132  0.        ]
2.555013418197632,[ 1.20725158 -0.56815064  0.64430807],[ 1.26321261 -0.62970844 -0.00957934],[0.54474731 1.89559361 0.1898344 ],[-0.5200844   0.54038155  0.        ]
2.5600216388702393,[ 1.20860483 -0.56771187  0.64586454],[ 1.26467378 -0.63099303 -0.00917368],[0.58624573 1.71859915 0.07636436],[-0.51959725  0.54084998  0.        ]
2.5650088787078857,[ 1.20990205 -0.56721917  0.64746193],[ 1.265565   -0.63200038 -0.00902022],[0.64536322 1.53721441 0.11729701],[-0.51894841  0.54147257  0.        ]
2.570009469985962,[ 1.21102403 -0.56700512  0.64918728],[ 1.26619376 -0.63274543 -0.00894256],[ 0.44570559  1.2642027  -0.0279308 ],[-0.51832189  0.54207234  0.        ]
2.575007677078247,[ 1.21201072 -0.56666832  0.65106537],[ 1.26657958 -0.63321254 -0.00887958],[0.52423559 1.24706654 0.01688971],[-0.51780141  0.54256953  0.        ]
2.580014705657959,[ 1.21309879 -0.56626931  0.65294795],[ 1.26674282 -0.633404   -0.00888388],[ 0.43358137  0.97933166 -0.06065066],[-0.51720842  0.54313483  0.        ]
2.5850133895874023,[ 1.21425216 -0.56578996  0.65508359],[ 1.26673151 -0.63322017 -0.00888086],[0.56670871 0.80674134 0.00345089],[-0.51668844  0.54362952  0.        ]
2.5900182723999023,[ 1.21555758 -0.5653401   0.65738345],[ 1.26652476 -0.63282189 -0.00881209],[ 0.24095575  0.88653263 -0.11038441],[-0.51613082  0.54415896  0.        ]
2.595010757446289,[ 1.21647455 -0.56421995  0.66015079],[ 1.26640982 -0.63199148 -0.00859754],[0.5746469  0.50713938 0.04150532],[-0.51577179  0.54449928  0.        ]
2.600013256072998,[ 1.21755116 -0.56308177  0.66303062],[ 1.26638416 -0.63073557 -0.00836254],[ 0.17041334  0.4815535  -0.06717072],[-0.51563074  0.54463285  0.        ]
2.6050121784210205,[ 1.21862343 -0.56165797  0.66593138],[ 1.26635999 -0.62906667 -0.00823107],[0.25497803 0.64789932 0.09582871],[-0.51551021  0.54474693  0.        ]
2.6100118160247803,[ 1.21976382 -0.56024254  0.6689366 ],[ 1.2662333  -0.62707082 -0.00820184],[0.17159451 0.27477155 0.01756473],[-0.51541072  0.54484107  0.        ]
2.61501407623291,[ 1.22097286 -0.55867689  0.67220921],[ 1.26593283 -0.62491138 -0.00817189],[0.35328464 0.23097501 0.11307781],[-0.51513993  0.54509711  0.        ]
2.620015859603882,[ 1.22193318 -0.55665625  0.67550581],[ 1.26531461 -0.62259725 -0.00825568],[ 0.15760785  0.19418125 -0.03195992],[-0.51449846  0.5457026   0.        ]
2.6250133514404297,[ 1.22308334 -0.55506521  0.67882525],[ 1.26417047 -0.62001385 -0.00861291],[0.43467556 0.06900362 0.08996396],[-0.51340408  0.54673234  0.        ]
2.6300137042999268,[ 1.22409778 -0.55344243  0.68220334],[ 1.26277063 -0.61751648 -0.00892786],[ 0.29599065 -0.36676339 -0.06740466],[-0.51200966  0.54803842  0.        ]
2.6350135803222656,[ 1.22474107 -0.55177268  0.68579973],[ 1.26106807 -0.61497411 -0.00916976],[ 0.26244309 -0.20586819 -0.02564782],[-0.51040385  0.54953427  0.        ]
2.6400115489959717,[ 1.22517336 -0.55024994  0.68955497],[ 1.25894031 -0.61239082 -0.0093733 ],[ 0.32122337 -0.60430565 -0.14231732],[-0.50843762  0.55135395  0.        ]
2.6450090408325195,[ 1.22565005 -0.54867589  0.69341389],[ 1.25628263 -0.60981865 -0.00949151],[ 0.50520177 -0.65309123 -0.18306368],[-0.50603642  0.55355862  0.        ]
2.6500110626220703,[ 1.22547398 -0.54680707  0.69799938],[ 1.253062   -0.60728164 -0.00951315],[ 0.47244699 -0.70675461 -0.27534608],[-0.50312929  0.55620223  0.        ]
2.655008554458618,[ 1.22559223 -0.54556996  0.70195595],[ 1.24913038 -0.60460034 -0.00945655],[ 0.64526246 -0.72615167 -0.17754751],[-0.49984191  0.55915836  0.        ]
2.6600077152252197,[ 1.22616856 -0.54359534  0.70614593],[ 1.24548575 -0.60180974 -0.00915815],[ 0.63198469 -1.17656368 -0.24168628],[-0.49671883  0.56193452  0.        ]
2.665004014968872,[ 1.22618437 -0.54175716  0.71064925],[ 1.2417296  -0.59886414 -0.00864234],[ 0.67570265 -0.9520253  -0.14827717],[-0.49339882  0.56485184  0.        ]
2.670008659362793,[ 1.22603269 -0.53996563  0.71534868],[ 1.23780727 -0.5957147  -0.00808468],[ 0.43847041 -0.87987791 -0.20417542],[-0.48993925  0.5678552   0.        ]
2.6750059127807617,[ 1.22551504 -0.53844556  0.72014257],[ 1.23375517 -0.59228305 -0.0076036 ],[-0.07989971 -0.88053634 -0.34134767],[-0.48641034  0.57088088  0.        ]
2.680023431777954,[ 1.22508626 -0.53695064  0.72510491],[ 1.22953454 -0.58845103 -0.00715597],[ 0.26432957 -0.9227551  -0.25188003],[-0.4830058   0.57376424  0.        ]
2.6850106716156006,[ 1.22476527 -0.53515649  0.73000159],[ 1.2253358  -0.58407829 -0.00673648],[ 0.08708709 -0.96457156 -0.27455725],[-0.4801038   0.57619471  0.        ]
2.6900229454040527,[ 1.22467004 -0.53408537  0.7351955 ],[ 1.22086457 -0.57904223 -0.00632423],[-0.00552472 -1.00352429 -0.12900369],[-0.47748133  0.57836976  0.        ]
2.695024251937866,[ 1.22381075 -0.53192422  0.74033461],[ 1.21705549 -0.57367352 -0.0060077 ],[-0.56787993 -0.2878761  -0.06829625],[-0.47590472  0.57966775  0.        ]
2.70001220703125,[ 1.22316931 -0.52994842  0.74543077],[ 1.21325306 -0.56783984 -0.00569706],[-0.34689571 -0.77779612 -0.05057108],[-0.47486781  0.5805175   0.        ]
2.705008029937744,[ 1.22225797 -0.52746168  0.75128852],[ 1.20919396 -0.56153298 -0.00539733],[-0.17280796 -1.17661984 -0.13995441],[-0.47404566  0.58118905  0.        ]
2.7100088596343994,[ 1.22204687 -0.525335    0.75630222],[ 1.20494702 -0.55480063 -0.00513232],[-0.20238055 -0.87238517 -0.07005834],[-0.47356168  0.58158348  0.        ]
2.71500563621521,[ 1.22178346 -0.52246723  0.76141924],[ 1.20068397 -0.54773279 -0.0048062 ],[-0.01223918 -0.30692643  0.20619521],[-0.47360783  0.58154589  0.        ]
2.720010995864868,[ 1.22118127 -0.51983633  0.76682299],[ 1.1964326  -0.54047254 -0.00434511],[-0.37836632 -0.47592661  0.13139718],[-0.4738904   0.58131565  0.        ]
2.725008010864258,[ 1.22172265 -0.51840702  0.7719258 ],[ 1.19126471 -0.5323355  -0.00394955],[-0.19593041 -0.93075672  0.04227783],[-0.47390985  0.5812998   0.        ]
2.730010986328125,[ 1.22171125 -0.51631861  0.77665968],[ 1.1858828  -0.52441895 -0.0037644 ],[-0.13052329 -0.99520736 -0.00479902],[-0.47356109  0.58158396  0.        ]
2.735011339187622,[ 1.221655   -0.51376327  0.78146536],[ 1.18039367 -0.5163838  -0.00347439],[ 0.18739369 -0.47244203  0.22616182],[-0.47328901  0.58180539  0.        ]
2.7400143146514893,[ 1.22169903 -0.51140295  0.78620595],[ 1.1748788  -0.50826784 -0.00300554],[-0.24623806 -1.07550844  0.10669266],[-0.47294485  0.58208519  0.        ]
2.745013475418091,[ 1.2221262  -0.50966995  0.79071496],[ 1.16892082 -0.50001995 -0.00249658],[ 0.0353157  -1.04557156  0.11086268],[-0.47187093  0.58295611  0.        ]
2.7500171661376953,[ 1.22175942 -0.50716684  0.79607068],[ 1.16286521 -0.49180448 -0.00185503],[ 0.11262024 -1.13678699  0.07601214],[-0.4706808   0.58391745  0.        ]
2.7550129890441895,[ 1.22409501 -0.50756042  0.7986419 ],[ 1.15670841e+00 -4.83345194e-01 -9.95103982e-04],[-0.02156982 -2.508739   -0.1263931 ],[-0.46930435  0.58502429  0.        ]
2.7600178718566895,[ 1.22617563 -0.50849512  0.80043132],[ 1.15149391e+00 -4.75498334e-01  2.32060858e-04],[-0.86592694 -4.17165219 -0.24587866],[-0.46841888  0.58573352  0.        ]
2.765012502670288,[ 1.22868211 -0.50897809  0.80264931],[ 1.1477485  -0.46859586  0.0024905 ],[ 0.06408866 -3.49305236 -0.13290971],[-0.4688791   0.58536518  0.        ]
2.7700119018554688,[ 1.23060585 -0.50810555  0.80547638],[ 1.14583691 -0.46334086  0.00591406],[ 0.70724349 -1.50188141  0.02812197],[-0.47004431  0.58442993  0.        ]
2.775012731552124,[ 1.23227352 -0.50728305  0.80846806],[ 1.14473886 -0.45935604  0.00977508],[-0.39192929 -2.36733894 -0.286568  ],[-0.47058489  0.58399474  0.        ]
2.780027389526367,[ 1.23423026 -0.50659653  0.81152181],[ 1.14439485 -0.45575813  0.01362728],[ 0.27306152 -2.1307395  -0.09326578],[-0.4717563   0.58304888  0.        ]
2.785015344619751,[ 1.23566472 -0.50480602  0.81429592],[ 1.14478229 -0.4528366   0.01745576],[ 0.30841751 -0.89837228  0.17341522],[-0.47359691  0.58155479  0.        ]
2.7900195121765137,[ 1.23636785 -0.503608    0.81726383],[ 1.1460725  -0.45029933  0.0212394 ],[-0.5881413  -1.10813472  0.15283549],[-0.47547527  0.58002006  0.        ]
2.795013904571533,[ 1.23691883 -0.50279019  0.8199444 ],[ 1.14780708 -0.44820795  0.02452336],[-0.61599192 -1.36257305  0.18445377],[-0.47727203  0.57854248  0.        ]
2.8000125885009766,[ 1.23753908 -0.50189572  0.82221766],[ 1.14965601 -0.44612092  0.02762685],[-0.68178131 -1.33785552  0.17058569],[-0.47946     0.57673053  0.        ]
2.805011034011841,[ 1.2383415  -0.50036555  0.82398027],[ 1.15164213 -0.44431109  0.03055239],[-0.13328359 -0.66898643  0.24206017],[-0.48193463  0.57466426  0.        ]
2.810011386871338,[ 1.2385696  -0.49899398  0.82592457],[ 1.15370884 -0.44270692  0.03324178],[-0.45390213 -0.77944877  0.12758501],[-0.48387649  0.57303014  0.        ]
2.8150126934051514,[ 1.23900139 -0.49748654  0.82769521],[ 1.15573153 -0.44112987  0.03571529],[-0.32777837 -0.55514064  0.06559742],[-0.48586556  0.57134461  0.        ]
2.8200113773345947,[ 1.23930178 -0.49472247  0.82949502],[ 1.15818968 -0.43958198  0.0380688 ],[ 0.40319147 -0.55976591  0.25009482],[-0.48853643  0.56906253  0.        ]
2.8250131607055664,[ 1.23974813 -0.49309608  0.83078486],[ 1.16010789 -0.43816128  0.04013249],[-0.54405445 -0.73678383  0.0054205 ],[-0.48965018  0.56810448  0.        ]
2.8300116062164307,[ 1.23990507 -0.49143901  0.83194438],[ 1.16209209 -0.4366355   0.04193797],[-0.35579753 -0.62853855  0.24316405],[-0.49142036  0.56657394  0.        ]
2.8350114822387695,[ 1.24030071 -0.48974032  0.83272247],[ 1.16403151 -0.43481091  0.04346282],[-0.39148966 -0.71380562  0.18617069],[-0.49344979  0.56480732  0.        ]
2.8400115966796875,[ 1.2405394  -0.48807629  0.8331687 ],[ 1.16596336 -0.43296451  0.04471499],[-0.5646921  -0.63275178  0.24302989],[-0.4952538   0.56322613  0.        ]
2.845008134841919,[ 1.24100961 -0.48661654  0.83331589],[ 1.16783843 -0.43099273  0.04576857],[-0.29058142 -1.12799711  0.19914332],[-0.4974757   0.56126458  0.        ]
2.850010633468628,[ 1.24149735 -0.48564299  0.83296494],[ 1.16972592 -0.42913002  0.04670744],[-0.6736823  -0.89890756  0.0831033 ],[-0.49944295  0.55951474  0.        ]
2.855010747909546,[ 1.2416472  -0.48382052  0.83268099],[ 1.17194771 -0.42724525  0.04736086],[-0.27612766 -0.83354732  0.16296006],[-0.50215596  0.55708114  0.        ]
2.860010862350464,[ 1.2420674  -0.48219425  0.83245762],[ 1.17375204 -0.42533289  0.0479505 ],[-0.22012211 -0.38290585  0.16300746],[-0.5042438   0.55519203  0.        ]
2.8650097846984863,[ 1.24241672 -0.48036753  0.83213605],[ 1.17541612 -0.42343589  0.04825767],[-0.18468383 -0.48984569  0.12081207],[-0.506153    0.55345202  0.        ]
2.8700110912323,[ 1.2430077  -0.47808785  0.83147184],[ 1.1768935  -0.42124685  0.04813224],[-0.20235398 -0.20147804  0.2609411 ],[-0.50831087  0.55147081  0.        ]
2.875011682510376,[ 1.24342424 -0.4764554   0.83020243],[ 1.17811985 -0.41899451  0.04753735],[-0.34073403 -0.85284748  0.08774655],[-0.50965092  0.55023262  0.        ]
2.8800296783447266,[ 1.24383342 -0.47564701  0.8281736 ],[ 1.17916173 -0.41652868  0.04659226],[-0.74398211 -1.68281386 -0.21426868],[-0.51126164  0.5487363   0.        ]
2.8850173950195312,[ 1.24447301 -0.47464722  0.82607891],[ 1.18059332 -0.41410184  0.04555944],[-0.4851009  -1.30132915  0.00870478],[-0.51391463  0.54625246  0.        ]
2.8900198936462402,[ 1.24491737 -0.47349674  0.82338   ],[ 1.18283428 -0.411714    0.04427446],[-0.7868032  -1.11833401  0.01660829],[-0.51758251  0.54277836  0.        ]
2.8950119018554688,[ 1.24525917 -0.47184567  0.82127084],[ 1.18507173 -0.40957904  0.04336444],[-0.36020381 -0.61422542  0.24055803],[-0.52103851  0.53946164  0.        ]
2.900014877319336,[ 1.24598819 -0.46996919  0.81897076],[ 1.18738606 -0.40739927  0.04226197],[ 0.09783526 -0.73898283  0.37197852],[-0.52484452  0.53575949  0.        ]
2.90501070022583,[ 1.24672531 -0.46845047  0.81632707],[ 1.18943264 -0.40538072  0.04086646],[-0.28502897 -0.74674831  0.09545143],[-0.52753799  0.53310755  0.        ]
2.9100117683410645,[ 1.24724653 -0.46647954  0.8137128 ],[ 1.19137529 -0.40323463  0.03914392],[-0.14855527 -0.55677512  0.30348083],[-0.53027344  0.53038673  0.        ]
2.9150094985961914,[ 1.24774557 -0.46455603  0.81072324],[ 1.19300725 -0.4009765   0.03695729],[-0.28730304 -0.56785368  0.15690994],[-0.53258439  0.52806615  0.        ]
2.9200146198272705,[ 1.24817207 -0.46282766  0.80688528],[ 1.19474636 -0.39867245  0.03384254],[-0.522589   -0.85218716  0.09548693],[-0.53462404  0.52600108  0.        ]
2.925008773803711,[ 1.24898487 -0.46085356  0.80336062],[ 1.19606653 -0.39629517  0.03096694],[ 0.15400573 -0.59245259  0.23299994],[-0.53673217  0.52384977  0.        ]
2.930011749267578,[ 1.24952101 -0.45912452  0.79956357],[ 1.19729299 -0.39401144  0.02780055],[-0.43024713 -0.52361016  0.11928777],[-0.53827182  0.5222676   0.        ]
2.9350314140319824,[ 1.25015993 -0.45754633  0.79537676],[ 1.19846578 -0.39155839  0.02431467],[-0.08989864 -0.93409426  0.18150095],[-0.5400711   0.52040677  0.        ]
2.940011501312256,[ 1.25075386 -0.45572669  0.79116369],[ 1.19967729 -0.38907804  0.02052965],[-0.411468   -0.57092883  0.1762137 ],[-0.54183271  0.51857238  0.        ]
2.945012092590332,[ 1.251312   -0.45402415  0.78658728],[ 1.20081049 -0.38655275  0.01645115],[-0.43707242 -0.65637284  0.20174187],[-0.54335137  0.51698094  0.        ]
2.9500179290771484,[ 1.25200672 -0.45225612  0.78175926],[ 1.20198919 -0.38399935  0.01208467],[-0.3091852  -0.55249899  0.28512244],[-0.54506089  0.51517825  0.        ]
2.9550092220306396,[ 1.25280852 -0.45072953  0.77627769],[ 1.20328367 -0.38141322  0.00680635],[-0.21239482 -0.84101357  0.21912306],[-0.54665298  0.51348858  0.        ]
2.9600107669830322,[ 1.25435825 -0.44903453  0.77027187],[ 1.20431337 -0.37882241  0.00181912],[ 0.13332792 -1.69480992  0.2194987 ],[-0.54794823  0.51210618  0.        ]
2.96500825881958,[ 1.25634489 -0.44785189  0.76286915],[ 1.20569625 -0.37706005 -0.0031764 ],[-0.10357749 -2.08643628 -0.10787521],[-0.54822416  0.51181078  0.        ]
2.970012903213501,[ 1.25899655 -0.44593508  0.75551102],[ 1.20786098 -0.37715841 -0.0071928 ],[ 1.8484352  -1.67787486  0.01903287],[-0.54733406  0.51276254  0.        ]
2.975008010864258,[ 1.26048488 -0.44456437  0.74848527],[ 1.21078469 -0.37870519 -0.00977073],[-0.4003433  -1.33351859 -0.52282655],[-0.54526136  0.51496606  0.        ]
2.9800264835357666,[ 1.26209453 -0.44330591  0.74137102],[ 1.21364992 -0.38111677 -0.01102282],[ 1.31445801 -1.99865931 -0.231738  ],[-0.54304003  0.51730796  0.        ]
2.985016345977783,[ 1.26285294 -0.44259906  0.73509405],[ 1.21719432 -0.38396859 -0.0105    ],[-0.31970171 -1.81735586 -0.49465657],[-0.54156636  0.51885053  0.        ]
2.9900295734405518,[ 1.26257205 -0.441911    0.72999518],[ 1.22129814 -0.38811976 -0.00869462],[ 0.58900028 -1.50675173 -0.3453144 ],[-0.53964616  0.52084741  0.        ]
2.995030164718628,[ 1.26339112 -0.44040387  0.72610868],[ 1.22436577 -0.39202575 -0.0063241 ],[ 1.54126604 -1.42142153 -0.28161759],[-0.53817754  0.52236475  0.        ]
3.000014305114746,[ 1.26299235 -0.43941222  0.72323547],[ 1.22661816 -0.39657269 -0.00404648],[ 1.01493391 -0.02028668 -0.45058083],[-0.53514287  0.52547322  0.        ]
3.0050127506256104,[ 1.26286848 -0.43815669  0.71916436],[ 1.22795637 -0.40059219 -0.00292507],[ 1.25350756  0.15836924 -0.17148153],[-0.53232759  0.52832503  0.        ]
3.010012626647949,[ 1.26264562 -0.43801547  0.71541256],[ 1.22874109 -0.40408043 -0.0033211 ],[ 0.68204374 -0.65365003 -0.459253  ],[-0.52915544  0.53150213  0.        ]
3.0150132179260254,[ 1.26298943 -0.43724697  0.71157248],[ 1.22961531 -0.40701302 -0.00454785],[ 0.82470949  0.05822395 -0.12703246],[-0.52672798  0.53390789  0.        ]
3.020012617111206,[ 1.26278272 -0.43682444  0.70728573],[ 1.23042908 -0.4098278  -0.00643486],[ 0.49782051  0.2614599  -0.26308293],[-0.52397187  0.53661297  0.        ]
3.0250110626220703,[ 1.26319895 -0.43635856  0.70250654],[ 1.23130152 -0.41296812 -0.00870983],[ 1.29168707 -0.69619785 -0.15927919],[-0.52104372  0.53945662  0.        ]
3.03001070022583,[ 1.26388104 -0.43600017  0.69759932],[ 1.23229666 -0.41576849 -0.01061407],[ 0.69409285 -0.13448546 -0.32826301],[-0.51818098  0.54220703  0.        ]
3.0350089073181152,[ 1.26446544 -0.4353622   0.69228094],[ 1.23401924 -0.41849557 -0.01199825],[ 0.73077087 -0.33961052 -0.20499526],[-0.51600467  0.54427858  0.        ]
3.0400097370147705,[ 1.26587221 -0.43513607  0.68713349],[ 1.23670541 -0.42122129 -0.01254185],[ 0.53725432 -1.04837359 -0.19490569],[-0.51457376  0.5456316   0.        ]
3.045013904571533,[ 1.26690883 -0.43457858  0.68300245],[ 1.24069275 -0.42395648 -0.01182351],[ 0.23086434 -0.08365344  0.09258274],[-0.51433143  0.54586004  0.        ]
3.050011396408081,[ 1.26723388 -0.43381259  0.67958846],[ 1.24511513 -0.42671023 -0.01048931],[-0.22049669  0.69209087  0.05510406],[-0.5144403   0.54575744  0.        ]
3.055006742477417,[ 1.26869915 -0.43327634  0.67621251],[ 1.24971192 -0.42981637 -0.00875501],[0.42685488 0.39254402 0.11572942],[-0.51454461  0.54565909  0.        ]
3.060007333755493,[ 1.26914221 -0.43254716  0.67410698],[ 1.25361347 -0.43262677 -0.00741055],[0.16347536 1.23858148 0.05806529],[-0.51441619  0.54578016  0.        ]
3.0650057792663574,[ 1.2696728  -0.431514    0.67174506],[ 1.25707716 -0.435067   -0.00683331],[0.33310161 1.12746152 0.17767918],[-0.51458778  0.54561838  0.        ]
3.0700135231018066,[ 1.27059258 -0.43134751  0.66927454],[ 1.26035867 -0.43720797 -0.0069993 ],[ 0.04607713  0.55236965 -0.01690914],[-0.51505502  0.54517733  0.        ]
3.075012445449829,[ 1.27132014 -0.43092686  0.66685416],[ 1.26348901 -0.43926473 -0.00756181],[0.23544051 1.44845843 0.23711992],[-0.51571619  0.54455193  0.        ]
3.08001708984375,[ 1.27188412 -0.43044671  0.6640975 ],[ 1.26603706 -0.44146046 -0.00861425],[0.39945175 1.33156956 0.08031581],[-0.51588122  0.5443956   0.        ]
3.0850062370300293,[ 1.27310271 -0.43030817  0.66125219],[ 1.26800972 -0.44394312 -0.00983754],[ 0.7437743   0.73101245 -0.05226797],[-0.51539315  0.54485769  0.        ]
