timestamps,angvel_base_hist,I_hist,h_com_hist,angmom_wb_hist
0.9299993515,[ 0.69687941 15.76541519  0.17228256],[1.67729546 2.59173508 1.38474127],0.6164865014,[1.66447899 8.86301626 0.54587294]
0.930999279,[ 0.41054944 16.05972862  0.30777424],[1.66583555 2.58994846 1.36116552],0.613583814,[1.09411025 9.25132642 0.46041225]
0.9319987297,[ 0.18300967 16.19890594  0.31651655],[1.65913383 2.58775063 1.3352461 ],0.6108119236,[0.58871004 9.43112201 0.31885171]
0.9330334663,[ 0.18441468 16.2318306   0.34532867],[1.65069895 2.58389755 1.31063052],0.6081768714,[0.60937033 9.67838435 0.3429205 ]
0.9340002537,[ 0.15200832 16.24069023  0.43612524],[1.64758648 2.58233532 1.28545804],0.6056832486,[ 0.6031691  10.4842187   0.38452011]
0.9350409508,[ 0.1270576  16.24654388  0.42021053],[1.64381628 2.57786124 1.25961181],0.6033341233,[ 0.53980168 11.37543867  0.3629806 ]
0.9360363483,[ 0.12771135 16.17326546  0.11527588],[1.64014566 2.57260894 1.23497245],0.6011309925,[ 0.31397183 12.42056244  0.14702823]
0.9370059967,[ 0.17726018 16.07256889 -0.03234644],[1.65077672 2.57144362 1.20331463],0.5990737614,[ 0.30315734 12.83101443  0.07753748]
0.9379992485,[-0.02616444 15.90218067  0.17930534],[1.65084096 2.56570542 1.17750256],0.5971607487,[ 0.04789724 14.05202783  0.08064626]
0.9389982224,[-0.47012774 15.62316418  0.75494092],[1.65293726 2.56013056 1.1528474 ],0.5953887196,[-0.39461061 15.05072319  0.1743393 ]
0.9399988651,[-0.3214606  15.30849171  0.75771596],[1.65811115 2.55498437 1.12601556],0.593752944,[-0.08223994 15.97525604  0.2946787 ]
0.9410073757,[ 0.06860564 14.97950649  0.39374885],[1.66696464 2.55270999 1.10088124],0.5922472803,[ 0.40542618 16.63595806  0.31518836]
0.9419996738,[ 0.50192715 14.71595287 -0.12200843],[1.67201858 2.54536986 1.07617314],0.5908642819,[ 0.84038219 16.80393411  0.24896251]
0.9430000782,[ 0.75201501 14.57477188 -0.28372196],[1.67408532 2.53796028 1.05504579],0.5895953255,[ 1.17920951 18.28714744  0.31205225]
0.9440057278,[ 0.98794553 14.35854912 -0.34138641],[1.68256531 2.53444995 1.03287899],0.5884307585,[ 1.56482329 19.46496841  0.43810841]
0.9450435638,[ 1.12554094 13.92130661 -0.39281281],[1.68624402 2.52647914 1.01239336],0.5873600619,[ 1.75746615 19.79772931  0.4858706 ]
0.9460020065,[ 0.91483255 13.52894878 -0.0577165 ],[1.68983211 2.51775992 0.99260322],0.586372027,[ 1.60547289 20.2127915   0.57697442]
0.9470005035,[ 0.20614115 13.03463745  0.82784988],[1.69355133 2.50763634 0.9727608 ],0.585454942,[ 0.98524365 19.81023865  0.74040867]
0.9480021,[-0.14239765 12.50392723  1.00790352],[1.6976455  2.49706514 0.95347327],0.5845967848,[ 0.49223166 19.1557663   0.62217311]
0.9490001202,[ 0.02019848 12.09889889  0.27628358],[1.69923691 2.48456487 0.93602266],0.5837854188,[ 0.21513117 18.77543911  0.15475279]
0.9500045776,[ 0.08467888 11.90069103 -0.06810232],[1.7009008  2.47131237 0.91869052],0.5830087884,[ 0.06143369 18.56549658 -0.07781671]
0.9510023594,[ 0.03718816 11.84976196 -0.05891166],[1.70057949 2.45709468 0.90338172],0.5822551092,[-1.53955780e-02  1.86517158e+01 -1.08705776e-01]
0.952059269,[ 0.13214366 11.80462742 -0.13937895],[1.7009546  2.44275763 0.88803861],0.5815130514,[ 0.08661847 18.80584109 -0.10695869]
0.9530014992,[1.96833469e-01 1.16487284e+01 1.00823456e-02],[1.70028734 2.4270414  0.87321908],0.5807719115,[ 0.31383862 18.72113907  0.06901926]
0.9540374279,[ 0.25782813 11.52081299  0.28060826],[1.69927451 2.41055439 0.85886739],0.5800217691,[ 0.62753607 18.89002602  0.3514607 ]
0.9549982548,[ 0.39166817 11.18386269  0.63007903],[1.70001023 2.39481857 0.84446231],0.5792536274,[ 1.1214324  19.17810087  0.75801436]
0.955999136,[ 0.66749383 10.64425087  0.76224082],[1.6985213  2.37733923 0.83139499],0.578459533,[ 1.67795761 18.98597731  1.08639716]
0.9570405483,[0.79829654 9.84842491 0.93617692],[1.69724395 2.35932953 0.81851449],0.5776326743,[ 2.0150653  18.46629801  1.33504701]
0.9580020905,[0.72479888 8.75092125 1.01252785],[1.69681878 2.34319504 0.80656476],0.5767674553,[ 1.93960978 17.80031519  1.34312707]
0.9589996338,[0.47063253 7.4755373  0.77142667],[1.72590704 2.31784665 0.77063479],0.5758595456,[ 1.32978047 16.53430745  0.94279576]
0.960041523,[0.12380581 6.38529873 0.47992926],[1.72245199 2.29991479 0.7603894 ],0.5749059035,[ 0.54246289 15.8703887   0.43531306]
0.9610023499,[-0.26233056  5.42493153  0.25793877],[1.73567203 2.295805   0.74690986],0.5739047739,[-0.248      16.14156662 -0.03182084]
0.962002039,[-0.56791704  4.58912468  0.16552535],[1.73252621 2.27871729 0.73586246],0.5728556603,[-0.80819207 15.94808515 -0.32310118]
0.9630374908,[-0.63562152  3.86961484  0.09283683],[1.73158075 2.26405694 0.72431959],0.5717592721,[-0.96438751 16.13073819 -0.41826162]
0.9640128613,[-0.43562981  3.17359495  0.21392986],[1.71322156 2.24018974 0.72046006],0.570617448,[-0.54356005 14.77369278 -0.16203805]
0.9650025368,[-0.14811801  2.55044436  0.42001218],[1.70826835 2.2233408  0.71047925],0.5694330588,[ 0.06220618 14.87548132  0.22379367]
0.9660012722,[0.04564471 2.00761962 0.54173328],[1.72075977 2.22211318 0.69883735],0.5682098901,[ 0.45346355 14.89716493  0.45857997]
0.9670419693,[0.05794768 1.53853118 0.6339627 ],[1.68338925 2.18400044 0.69862606],0.5669525089,[ 0.52555225 14.01945546  0.54414996]
0.9680008888,[0.06434647 1.10372734 0.62828565],[1.6948028  2.1830086  0.68777065],0.565666117,[ 0.5269335  14.10430158  0.53634685]
0.9690020084,[0.12399127 0.80341369 0.56675629],[1.68489911 2.16527711 0.6805131 ],0.5643563938,[ 0.57210699 14.02235012  0.51866936]
0.9699995518,[0.2594329  0.37860686 0.45301017],[1.67440602 2.14774889 0.6737616 ],0.5630293338,[ 0.70477162 13.57935338  0.50889312]
0.9710445404,[ 0.31505203 -0.07496992  0.35809929],[1.66847645 2.13385638 0.66582982],0.5616910799,[ 0.72948164 13.06701439  0.46835652]
0.9720423222,[ 0.19476804 -0.71618819  0.18600932],[1.65651663 2.11689609 0.65992169],0.5603477595,[ 0.4340348  11.99403221  0.26265207]
0.9730377197,[-0.03033128 -1.35578084 -0.02166783],[1.64623134 2.10210408 0.65386091],0.5590053241,[-0.03421532 10.89190783 -0.01647831]
0.9740002155,[-0.30004727 -2.15331817 -0.29072476],[1.63606915 2.08763193 0.64699602],0.5576693988,[-0.5969377   9.44352837 -0.35501029]
0.9750001431,[-0.40080519 -2.99647546 -0.45214562],[1.62212739 2.07191559 0.64190516],0.5563451421,[-0.83146664  7.87275231 -0.51659169]
0.9759991169,[-0.2460065  -3.78728318 -0.43759909],[1.60731186 2.05657662 0.63762669],0.5550371224,[-0.58024001  6.45618326 -0.4202674 ]
0.9769990444,[ 1.66683730e-03 -4.37678242e+00 -3.61740477e-01],[1.59712639 2.04487066 0.63255614],0.5537492111,[-0.16075707  5.54288801 -0.24009882]
0.9780232906,[ 0.23981708 -4.82850599 -0.28850621],[1.58185043 2.03005077 0.62947544],0.5524844966,[ 0.23681266  4.9731386  -0.07764092]
0.9790449142,[ 0.36245731 -5.20858526 -0.25980766],[1.5683333  2.01648583 0.62607024],0.5512452195,[ 0.43382534  4.59304357 -0.0095276 ]
0.9799990654,[ 0.32488509 -5.45536184 -0.28173333],[1.55693398 2.00519789 0.62277789],0.5500327318,[ 0.36577443  4.47143476 -0.05302668]
0.9810063839,[ 0.16323824 -5.62413692 -0.35682593],[1.54259602 1.99179871 0.62029363],0.5488474792,[ 0.08803898  4.42131459 -0.18758869]
0.9820485115,[ 0.07656845 -5.71513891 -0.42072075],[1.53024035 1.98019881 0.61779012],0.5476890076,[-0.06812729  4.37525807 -0.27389583]
0.9829986095,[ 0.13250665 -5.76197052 -0.42063568],[1.5184752  1.96849761 0.61483941],0.5465559935,[ 0.01740666  4.21462066 -0.25368228]
0.984030962,[ 0.35777059 -5.79889488 -0.34305322],[1.50335537 1.95498534 0.61367511],0.5454462957,[ 0.38364435  3.88569524 -0.11207222]
0.9849998951,[ 0.61239186 -5.83981562 -0.20673039],[1.48823564 1.94119751 0.61279354],0.5443570286,[0.81210932 3.41663623 0.07780253]
0.9860019684,[ 0.74406935 -5.89406538 -0.0708053 ],[1.49022565 1.94250595 0.61018034],0.5432846532,[1.06535288 2.62466502 0.21150061]
0.9870026112,[ 0.77183938 -5.9774251   0.04900911],[1.47363456 1.92824415 0.61057372],0.5422250844,[1.14223805 1.96093557 0.28675739]
0.9880440235,[ 0.72531747 -6.09725285  0.15789679],[1.46056002 1.91644918 0.61022671],0.5411738105,[1.10318076 1.30293044 0.31931182]
0.9890379906,[ 0.62677596 -6.27348185  0.27849236],[1.4370068  1.89814572 0.61385177],0.5401260224,[0.9849869  0.89006058 0.34111454]
0.9899990559,[ 0.55441906 -6.4430685   0.35130443],[1.42279025 1.88544972 0.61399946],0.5390767482,[0.89416191 0.36672238 0.34497694]
0.9909977913,[ 0.48882331 -6.57803106  0.32759093],[1.4213013  1.8848093  0.61361651],0.5380209899,[0.78867532 0.10929861 0.29723119]
0.9920046329,[ 0.3742098  -6.64485788  0.20701746],[1.38983883 1.85592658 0.61624094],0.5369538585,[0.57218906 0.21489131 0.18318911]
0.9929983616,[ 0.23958222 -6.64458609  0.09431031],[1.39134195 1.8574355  0.6150758 ],0.5358707029,[0.34763351 0.1956601  0.06881492]
0.9940013885,[ 0.09221065 -6.60059309  0.04046286],[1.37845356 1.84593409 0.61552458],0.5347672307,[ 0.1228203   0.45506551 -0.00995526]
0.9950063229,[-0.06653762 -6.50598049  0.10822928],[1.36774075 1.83605055 0.61566737],0.5336396159,[-0.07800905  0.76026792 -0.01663789]
0.9960048199,[-0.16128589 -6.40134811  0.26652807],[1.35788308 1.82641719 0.61541388],0.5324845922,[-0.16524123  1.03743287  0.04841734]
0.9970002174,[-0.1880996  -6.29570961  0.46241851],[1.34653744 1.81579111 0.61589337],0.531299528,[-0.14962306  1.27346407  0.1561918 ]
0.9979999065,[-0.16386533 -6.18574286  0.6341358 ],[1.33541645 1.80528289 0.61647911],0.5300824823,[-0.07376083  1.44746923  0.26354992]
0.9990329742,[ 0.08192126 -6.10259962  0.30738598],[1.32746287 1.79736383 0.61663568],0.5288322396,[0.16907263 1.45921193 0.13644184]
1,[ 0.29355044 -6.05983639 -0.08818391],[1.3164684  1.78725069 0.61776114],0.527548323,[ 0.35055825  1.3861176  -0.04280773]
1.00104332,[-0.0646142  -6.05036402  0.08066554],[1.3058569  1.77723919 0.61879909],0.5262309857,[-0.09127981  1.25785081 -0.03545914]
1.002000093,[-0.38443972 -6.03842306 -0.02574609],[1.29829641 1.76945922 0.61921883],0.524881181,[-0.54485785  1.04042307 -0.17259341]
1.002999306,[-0.63755298 -6.00994492 -0.10803367],[1.28823233 1.75960773 0.62028539],0.523500512,[-0.89337513  0.91216896 -0.2668347 ]
1.004037857,[-0.78745292 -5.96387339 -0.23507223],[1.27910351 1.75038827 0.62130499],0.5220911631,[-1.10792356  0.79820514 -0.35330761]
1.005007744,[-0.8276212  -5.90568304 -0.36485661],[1.27150681 1.74236322 0.6221139 ],0.5206558152,[-1.17421149  0.67994846 -0.41165214]
1.006039143,[-0.77463229 -5.79543447 -0.38884937],[1.26203926 1.73293768 0.62363901],0.5191975466,[-1.09509268  0.64862342 -0.394244  ]
1.007034779,[-0.67154432 -5.62839746 -0.27177616],[1.25328971 1.72403158 0.624949  ],0.5177197244,[-0.9293912   0.71443079 -0.30066884]
1.007998228,[-0.44785232 -5.41822243 -0.21239434],[1.24681593 1.71708356 0.62605482],0.5162258885,[-0.62031247  0.70271582 -0.21157014]
1.009032011,[-0.12610158 -5.20943356 -0.27506645],[1.23826007 1.70877631 0.627889  ],0.5147196313,[-0.21918694  0.76065911 -0.1951034 ]
1.00999999,[ 0.20788036 -5.03399515 -0.40271111],[1.23063399 1.70126942 0.62942801],0.5132044791,[ 0.18730825  0.70541381 -0.20411642]
1.010999203,[ 0.35670034 -4.91232777 -0.39014016],[1.23072444 1.70108855 0.63077868],0.5116837761,[ 0.37925837  0.50142182 -0.17796653]
1.012002468,[ 0.33664017 -4.83305979 -0.26849194],[1.2229223  1.69371131 0.6327099 ],0.5101605769,[ 0.3721158   0.36260548 -0.11898244]
1.013000011,[ 0.29456631 -4.78863525 -0.29699367],[1.21608585 1.68716339 0.63453337],0.508637549,[ 0.31124585  0.15327758 -0.14699568]
1.013999939,[ 0.14804104 -4.76796246 -0.27922223],[1.21477362 1.685692   0.63624204],0.50711689,[ 0.12854226 -0.15180472 -0.16316901]
1.015041351,[ 0.04159667 -4.75376844 -0.43128619],[1.19871509 1.67129401 0.63948113],0.5056002609,[-0.03190237 -0.03154658 -0.2669508 ]
1.016039371,[-0.0359615  -4.73079729 -0.47092341],[1.20186671 1.67278648 0.63997349],0.5040887382,[-0.13264482 -0.4933128  -0.29854007]
1.017005682,[-0.10115087 -4.67773771 -0.23867583],[1.18238268 1.65606255 0.64440979],0.5025827858,[-0.17351499 -0.26248305 -0.17328422]
1.018002748,[-0.05276976 -4.57340717  0.01858327],[1.17712912 1.65052615 0.64611701],0.5010822491,[-0.07026143 -0.23187274 -0.01573349]
1.019003153,[ 0.05933159 -4.40663147  0.22798523],[1.17093892 1.64438667 0.6480449 ],0.4995863693,[ 0.1026416  -0.13454548  0.12510162]
1.020008087,[ 0.1180367  -4.22243452  0.34980585],[1.1699664  1.6430875  0.64975024],0.4980938197,[ 0.19392351 -0.08171012  0.20521963]
1.021008015,[ 0.23161606 -4.0243721   0.17839083],[1.1641038  1.63731782 0.65155686],0.4966027622,[0.30807337 0.10345574 0.1278873 ]
1.022003651,[ 0.24211115 -3.86443114  0.10606468],[1.15985942 1.63283027 0.65297557],0.4951109218,[0.30994075 0.16708969 0.08973954]
1.023001671,[ 0.19012208 -3.64440751 -0.02514351],[1.15452485 1.62751639 0.65463024],0.493615678,[0.22761404 0.35060328 0.01051848]
1.02400589,[ 0.04012158 -3.41082025 -0.00379322],[1.14964721 1.62251921 0.65614826],0.4921141699,[0.04785951 0.51711247 0.00301708]
1.02500391,[-0.08616583 -3.14722061  0.01669944],[1.14616696 1.61857311 0.65733371],0.4906034116,[-0.1014091   0.6294737   0.00075777]
1.02600193,[-0.17909225 -2.84760284  0.02685255],[1.14353506 1.61541966 0.65519252],0.4890804152,[-0.21126982  0.80459793 -0.00341204]
1.027039766,[-0.23270961 -2.50358391  0.0425082 ],[1.13978529 1.61129114 0.65616368],0.4875423166,[-0.27205282  1.04553001  0.00182895]
1.028037786,[-0.24831989 -2.16581488  0.0868025 ],[1.13604497 1.60705649 0.65686024],0.4859865016,[-0.28241767  1.15971569  0.02959759]
1.029009104,[-0.21371085 -1.74793029  0.15540062],[1.13172781 1.60245056 0.65749326],0.4844107273,[-0.23018879  1.37831164  0.07536052]
1.030002356,[-0.14161476 -1.38571572  0.1848423 ],[1.1271202  1.59766103 0.65797395],0.4828132355,[-0.13797512  1.42225587  0.10500591]
1.03100276,[-0.05371164 -1.06468999  0.16311388],[1.12290728 1.5932715  0.65824866],0.4811928544,[-0.03421334  1.2338876   0.10746656]
1.032039404,[ 0.02852657 -0.77701527  0.08492645],[1.11740823 1.58790703 0.65858837],0.4795490857,[0.0544829  1.02316572 0.07597958]
1.033000946,[ 0.08840853 -0.47330314 -0.08572249],[1.11178294 1.58250238 0.65879687],0.4778821736,[ 0.1037825   0.77259135 -0.01206536]
1.03400445,[ 0.09369624 -0.15546277 -0.23630274],[1.10586325 1.57687999 0.65889912],0.4761931538,[ 0.091359    0.55377388 -0.09476666]
1.035005808,[-0.33823975  0.2363967   0.1727773 ],[1.10036541 1.5713729  0.65870884],0.4744838804,[-0.36104885  0.55278385  0.08573524]
1.036000729,[-0.38082706  0.42728752  0.45675738],[1.09802693 1.56875302 0.65828277],0.4727570301,[-0.37210808  0.24213637  0.24611837]
1.037002802,[-0.35308398  0.35039988  0.54330193],[1.09175743 1.56260464 0.65811018],0.4710160819,[-0.3252959  -0.32482745  0.30143162]
1.038000345,[0.073471   0.52213633 0.02738749],[1.08633637 1.55753142 0.65791922],0.4692652743,[ 0.10315956 -0.29885502  0.06142005]
1.038999796,[ 0.2914827   1.15227365 -0.25232975],[1.08140233 1.55296223 0.65732142],0.4675095389,[ 0.31684051  0.55628448 -0.07092564]
1.039999485,[ 0.49469428  1.39980495 -0.57124777],[1.07665231 1.54866094 0.6566119 ],0.4657544126,[ 0.50678714  0.94855655 -0.22735463]
1.041004658,[ 0.47305426  1.77464366 -0.50963155],[1.07180239 1.54416283 0.65564467],0.4640059316,[ 0.48772172  1.48768134 -0.19292608]
1.042003155,[ 0.43545154  1.66949189 -0.43203999],[1.06986212 1.54233019 0.65463591],0.462270508,[ 0.4544575   1.34191852 -0.15170178]
1.043001175,[ 0.387158    1.26238728 -0.40573378],[1.06272066 1.53575061 0.65413044],0.4605547925,[ 0.39962325  0.69976908 -0.14471498]
1.044035435,[ 0.38354691  0.95399463 -0.58125385],[1.05805559 1.53149604 0.65374648],0.4588655284,[ 0.36892801  0.13847658 -0.25275895]
1.045004606,[ 0.25104362  1.02224243 -0.56674478],[1.05588613 1.52947142 0.65322511],0.457209398,[ 0.22158696  0.19170298 -0.26125372]
1.046043158,[ 0.08853981  1.30073297 -0.40095115],[1.05139349 1.52511812 0.65256517],0.4555928677,[ 0.05579349  0.57991113 -0.19726364]
1.047040701,[ 0.05258203  1.51393867 -0.34485859],[1.04728074 1.52107633 0.65176946],0.4540220346,[ 0.02239755  0.85283759 -0.16968248]
1.048000336,[ 0.04439016  2.01175594 -0.23256892],[1.04317099 1.51693525 0.65065637],0.4525024792,[ 0.02621009  1.57303244 -0.10750644]
1.049038172,[ 0.04427319  2.57619953 -0.07404114],[1.0395516  1.51314215 0.64913246],0.4510391273,[ 0.04473668  2.41500054 -0.01757923]
1.050039053,[ 3.29117917e-02  2.77848601e+00 -1.40330447e-03],[1.03627615 1.50965729 0.64760966],0.4496361258,[0.04121418 2.67815442 0.02326236]
1.051047564,[ 0.09169844  2.68054628 -0.14401128],[1.03299229 1.5061719  0.64607399],0.4482967355,[ 0.0876076   2.5420876  -0.05017439]
1.052020073,[ 0.16667439  2.61333609 -0.33049818],[1.03017397 1.50318371 0.64466295],0.4470232423,[ 0.14565406  2.48459955 -0.14664571]
1.053039551,[ 0.19749195  2.6206913  -0.35336414],[1.02744771 1.50030716 0.64334581],0.4458168917,[ 0.17642412  2.56454125 -0.15331321]
1.054039717,[ 0.27228145  2.7105639  -0.42484827],[1.02507524 1.49775379 0.64188632],0.4446778454,[ 0.24801335  2.74787902 -0.18283395]
1.055039883,[ 0.30124388  2.88115549 -0.39218599],[1.02297587 1.49544539 0.64040498],0.4436051641,[ 0.28200044  3.06812028 -0.16053648]
1.056005001,[ 0.35503246  2.93311524 -0.41016783],[1.02123771 1.49348583 0.63890801],0.4425968145,[ 0.33599732  3.20554721 -0.16504421]
1.057003021,[ 0.46649429  2.98156023 -0.51553607],[1.01943404 1.49152933 0.63753006],0.4416497013,[ 0.4394997   3.30427601 -0.21487803]
1.058047295,[ 0.47103865  2.92378521 -0.35790569],[1.01777687 1.48968896 0.63607861],0.4407597247,[ 0.46183381  3.22471863 -0.12630339]
1.059047699,[ 0.52117753  2.75084352 -0.28515878],[1.01623158 1.48802064 0.63480568],0.4399218587,[ 0.52220047  2.9727399  -0.08099611]
1.06000042,[ 0.59513219  2.51710129 -0.3319368 ],[1.01455068 1.48629699 0.63371353],0.4391302524,[ 0.59331803  2.61925296 -0.09987519]
1.061053038,[ 0.66081921  2.39182448 -0.46527518],[1.01286067 1.48461036 0.63275705],0.4383783475,[ 0.64408085  2.45831247 -0.17037995]
1.062004566,[ 0.62495553  2.40470171 -0.5091436 ],[1.01220357 1.48386525 0.63173669],0.4376590129,[ 0.59941716  2.48105947 -0.20086779]
1.063001871,[ 0.54681537  2.44204068 -0.48751354],[1.01396614 1.48382728 0.62602934],0.4369646903,[ 0.51776858  2.5970347  -0.19941199]
1.064042568,[ 0.43551168  2.40978241 -0.37716984],[1.01282503 1.48246288 0.62507281],0.4362875488,[ 0.4097982   2.62459322 -0.15909484]
1.065000296,[ 0.37821726  2.35583425 -0.2912613 ],[1.0119272  1.48130622 0.6241524 ],0.4356196444,[ 0.35330042  2.56940429 -0.13350435]
1.066028118,[ 0.42371672  2.29247999 -0.33274669],[1.01045422 1.47964916 0.6232678 ],0.4349530799,[ 0.38870267  2.47563034 -0.16844672]
1.066999912,[ 0.44337241  2.20365143 -0.28651663],[1.00897669 1.47803179 0.62252685],0.4342801636,[ 0.41176707  2.3114111  -0.14615119]
1.068018198,[ 0.41580172  2.09007835 -0.21003045],[1.00756795 1.47644974 0.62178452],0.4335935602,[ 0.39253121  2.1582947  -0.10376891]
1.069002867,[ 0.39976277  1.98914027 -0.26027425],[1.00606584 1.47478149 0.621084  ],0.4328864334,[ 0.37135032  1.99186805 -0.12822015]
1.070000172,[ 0.37499117  1.93116784 -0.34429003],[1.0047448 1.4732996 0.6204691],0.4321525754,[ 0.33644551  1.91881167 -0.17448231]
1.071038961,[ 0.32951327  1.88354993 -0.39757113],[1.00364257 1.47198797 0.61981554],0.4313865214,[ 0.28258461  1.89115363 -0.20928625]
1.071999788,[ 0.25268573  1.84167886 -0.37816795],[1.00335249 1.4714388  0.61917548],0.4305836468,[ 0.20459071  1.83351538 -0.2088203 ]
1.072999954,[ 0.20301868  1.82383931 -0.31427384],[1.00264929 1.47046926 0.61853189],0.4297402453,[ 0.15963419  1.8265118  -0.18120997]
1.074021339,[ 0.18491943  1.82273519 -0.26260893],[1.00209744 1.46965356 0.61791612],0.4288535866,[ 0.1454972   1.85632003 -0.15794743]
1.075001717,[ 0.2005126   1.85452628 -0.22791839],[1.00171402 1.46898317 0.61727747],0.4279219535,[ 0.16483183  1.92320349 -0.13848888]
